# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-24 15:09:42 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	03335500	2015-10-18 10:30	EST	2030	P
USGS	03335500	2015-10-18 10:45	EST	2040	P
USGS	03335500	2015-10-18 11:00	EST	2040	P
USGS	03335500	2015-10-18 11:15	EST	2030	P
USGS	03335500	2015-10-18 11:30	EST	2040	P
USGS	03335500	2015-10-18 11:45	EST	2020	P
USGS	03335500	2015-10-18 12:00	EST	2010	P
USGS	03335500	2015-10-18 12:15	EST	2040	P
USGS	03335500	2015-10-18 12:30	EST	2040	P
USGS	03335500	2015-10-18 12:45	EST	2030	P
USGS	03335500	2015-10-18 13:00	EST	1920	P
USGS	03335500	2015-10-18 13:15	EST	2040	P
USGS	03335500	2015-10-18 13:30	EST	2030	P
USGS	03335500	2015-10-18 13:45	EST	2040	P
USGS	03335500	2015-10-18 14:00	EST	2040	P
USGS	03335500	2015-10-18 14:15	EST	2040	P
USGS	03335500	2015-10-18 14:30	EST	2010	P
USGS	03335500	2015-10-18 14:45	EST	2040	P
USGS	03335500	2015-10-18 15:00	EST	2040	P
USGS	03335500	2015-10-18 15:15	EST	2040	P
USGS	03335500	2015-10-18 15:30	EST	2040	P
USGS	03335500	2015-10-18 15:45	EST	1970	P
USGS	03335500	2015-10-18 16:00	EST	2040	P
USGS	03335500	2015-10-18 16:15	EST	2040	P
USGS	03335500	2015-10-18 16:30	EST	2040	P
USGS	03335500	2015-10-18 16:45	EST	2040	P
USGS	03335500	2015-10-18 17:00	EST	2040	P
USGS	03335500	2015-10-18 17:15	EST	2040	P
USGS	03335500	2015-10-18 17:30	EST	2040	P
USGS	03335500	2015-10-18 17:45	EST	2050	P
USGS	03335500	2015-10-18 18:00	EST	2050	P
USGS	03335500	2015-10-18 18:15	EST	2050	P
USGS	03335500	2015-10-18 18:30	EST	2050	P
USGS	03335500	2015-10-18 18:45	EST	2050	P
USGS	03335500	2015-10-18 19:00	EST	2050	P
USGS	03335500	2015-10-18 19:15	EST	2060	P
USGS	03335500	2015-10-18 19:30	EST	2050	P
USGS	03335500	2015-10-18 19:45	EST	2060	P
USGS	03335500	2015-10-18 20:00	EST	2060	P
USGS	03335500	2015-10-18 20:15	EST	2050	P
USGS	03335500	2015-10-18 20:30	EST	2050	P
USGS	03335500	2015-10-18 20:45	EST	2050	P
USGS	03335500	2015-10-18 21:00	EST	2050	P
USGS	03335500	2015-10-18 21:15	EST	2050	P
USGS	03335500	2015-10-18 21:30	EST	2050	P
USGS	03335500	2015-10-18 21:45	EST	2050	P
USGS	03335500	2015-10-18 22:00	EST	2060	P
USGS	03335500	2015-10-18 22:15	EST	2060	P
USGS	03335500	2015-10-18 22:30	EST	2060	P
USGS	03335500	2015-10-18 22:45	EST	2060	P
USGS	03335500	2015-10-18 23:00	EST	2060	P
USGS	03335500	2015-10-18 23:15	EST	2060	P
USGS	03335500	2015-10-18 23:30	EST	2060	P
USGS	03335500	2015-10-18 23:45	EST	2070	P
USGS	03335500	2015-10-19 00:00	EST	2070	P
USGS	03335500	2015-10-19 00:15	EST	2070	P
USGS	03335500	2015-10-19 00:30	EST	2070	P
USGS	03335500	2015-10-19 00:45	EST	2080	P
USGS	03335500	2015-10-19 01:00	EST	2070	P
USGS	03335500	2015-10-19 01:15	EST	2070	P
USGS	03335500	2015-10-19 01:30	EST	2080	P
USGS	03335500	2015-10-19 01:45	EST	2080	P
USGS	03335500	2015-10-19 02:00	EST	2090	P
USGS	03335500	2015-10-19 02:15	EST	2080	P
USGS	03335500	2015-10-19 02:30	EST	2080	P
USGS	03335500	2015-10-19 02:45	EST	2090	P
USGS	03335500	2015-10-19 03:00	EST	2080	P
USGS	03335500	2015-10-19 03:15	EST	2090	P
USGS	03335500	2015-10-19 03:30	EST	2090	P
USGS	03335500	2015-10-19 03:45	EST	2100	P
USGS	03335500	2015-10-19 04:00	EST	2100	P
USGS	03335500	2015-10-19 04:15	EST	2090	P
USGS	03335500	2015-10-19 04:30	EST	2100	P
USGS	03335500	2015-10-19 04:45	EST	2120	P
USGS	03335500	2015-10-19 05:00	EST	2120	P
USGS	03335500	2015-10-19 05:15	EST	2120	P
USGS	03335500	2015-10-19 05:30	EST	2120	P
USGS	03335500	2015-10-19 05:45	EST	2120	P
USGS	03335500	2015-10-19 06:00	EST	2130	P
USGS	03335500	2015-10-19 06:15	EST	2130	P
USGS	03335500	2015-10-19 06:30	EST	2130	P
USGS	03335500	2015-10-19 06:45	EST	2140	P
USGS	03335500	2015-10-19 07:00	EST	2140	P
USGS	03335500	2015-10-19 07:15	EST	2140	P
USGS	03335500	2015-10-19 07:30	EST	2150	P
USGS	03335500	2015-10-19 07:45	EST	2150	P
USGS	03335500	2015-10-19 08:00	EST	2120	P
USGS	03335500	2015-10-19 08:15	EST	2130	P
USGS	03335500	2015-10-19 08:30	EST	2060	P
USGS	03335500	2015-10-19 08:45	EST	2070	P
USGS	03335500	2015-10-19 09:00	EST	2060	P
USGS	03335500	2015-10-19 09:15	EST	2070	P
USGS	03335500	2015-10-19 09:30	EST	2070	P
USGS	03335500	2015-10-19 09:45	EST	2060	P
USGS	03335500	2015-10-19 10:00	EST	2070	P
USGS	03335500	2015-10-19 10:15	EST	2090	P
USGS	03335500	2015-10-19 10:30	EST	2070	P
USGS	03335500	2015-10-19 10:45	EST	2060	P
USGS	03335500	2015-10-19 11:00	EST	2080	P
USGS	03335500	2015-10-19 11:15	EST	2130	P
USGS	03335500	2015-10-19 11:30	EST	2090	P
USGS	03335500	2015-10-19 11:45	EST	2080	P
USGS	03335500	2015-10-19 12:00	EST	2090	P
USGS	03335500	2015-10-19 12:15	EST	2100	P
USGS	03335500	2015-10-19 12:30	EST	2120	P
USGS	03335500	2015-10-19 12:45	EST	2120	P
USGS	03335500	2015-10-19 13:00	EST	2130	P
USGS	03335500	2015-10-19 13:15	EST	2080	P
USGS	03335500	2015-10-19 13:30	EST	2120	P
USGS	03335500	2015-10-19 13:45	EST	2090	P
USGS	03335500	2015-10-19 14:00	EST	2090	P
USGS	03335500	2015-10-19 14:15	EST	2120	P
USGS	03335500	2015-10-19 14:30	EST	2130	P
USGS	03335500	2015-10-19 14:45	EST	2150	P
USGS	03335500	2015-10-19 15:00	EST	2130	P
USGS	03335500	2015-10-19 15:15	EST	2150	P
USGS	03335500	2015-10-19 15:30	EST	2150	P
USGS	03335500	2015-10-19 15:45	EST	2130	P
USGS	03335500	2015-10-19 16:00	EST	2120	P
USGS	03335500	2015-10-19 16:15	EST	2150	P
USGS	03335500	2015-10-19 16:30	EST	2140	P
USGS	03335500	2015-10-19 16:45	EST	2160	P
USGS	03335500	2015-10-19 17:00	EST	2120	P
USGS	03335500	2015-10-19 17:15	EST	2150	P
USGS	03335500	2015-10-19 17:30	EST	2130	P
USGS	03335500	2015-10-19 17:45	EST	2130	P
USGS	03335500	2015-10-19 18:00	EST	2140	P
USGS	03335500	2015-10-19 18:15	EST	2130	P
USGS	03335500	2015-10-19 18:30	EST	2140	P
USGS	03335500	2015-10-19 18:45	EST	2150	P
USGS	03335500	2015-10-19 19:00	EST	2140	P
USGS	03335500	2015-10-19 19:15	EST	2150	P
USGS	03335500	2015-10-19 19:30	EST	2160	P
USGS	03335500	2015-10-19 19:45	EST	2170	P
USGS	03335500	2015-10-19 20:00	EST	2160	P
USGS	03335500	2015-10-19 20:15	EST	2190	P
USGS	03335500	2015-10-19 20:30	EST	2240	P
USGS	03335500	2015-10-19 20:45	EST	2210	P
USGS	03335500	2015-10-19 21:00	EST	2220	P
USGS	03335500	2015-10-19 21:15	EST	2180	P
USGS	03335500	2015-10-19 21:30	EST	2180	P
USGS	03335500	2015-10-19 21:45	EST	2170	P
USGS	03335500	2015-10-19 22:00	EST	2180	P
USGS	03335500	2015-10-19 22:15	EST	2170	P
USGS	03335500	2015-10-19 22:30	EST	2180	P
USGS	03335500	2015-10-19 22:45	EST	2140	P
USGS	03335500	2015-10-19 23:00	EST	2170	P
USGS	03335500	2015-10-19 23:15	EST	2150	P
USGS	03335500	2015-10-19 23:30	EST	2160	P
USGS	03335500	2015-10-19 23:45	EST	2160	P
USGS	03335500	2015-10-20 00:00	EST	2180	P
USGS	03335500	2015-10-20 00:15	EST	2160	P
USGS	03335500	2015-10-20 00:30	EST	2160	P
USGS	03335500	2015-10-20 00:45	EST	2160	P
USGS	03335500	2015-10-20 01:00	EST	2140	P
USGS	03335500	2015-10-20 01:15	EST	2160	P
USGS	03335500	2015-10-20 01:30	EST	2160	P
USGS	03335500	2015-10-20 01:45	EST	2160	P
USGS	03335500	2015-10-20 02:00	EST	2160	P
USGS	03335500	2015-10-20 02:15	EST	2160	P
USGS	03335500	2015-10-20 02:30	EST	2140	P
USGS	03335500	2015-10-20 02:45	EST	2160	P
USGS	03335500	2015-10-20 03:00	EST	2140	P
USGS	03335500	2015-10-20 03:15	EST	2160	P
USGS	03335500	2015-10-20 03:30	EST	2150	P
USGS	03335500	2015-10-20 03:45	EST	2170	P
USGS	03335500	2015-10-20 04:00	EST	2160	P
USGS	03335500	2015-10-20 04:15	EST	2150	P
USGS	03335500	2015-10-20 04:30	EST	2160	P
USGS	03335500	2015-10-20 04:45	EST	2180	P
USGS	03335500	2015-10-20 05:00	EST	2170	P
USGS	03335500	2015-10-20 05:15	EST	2170	P
USGS	03335500	2015-10-20 05:30	EST	2190	P
USGS	03335500	2015-10-20 05:45	EST	2170	P
USGS	03335500	2015-10-20 06:00	EST	2190	P
USGS	03335500	2015-10-20 06:15	EST	2170	P
USGS	03335500	2015-10-20 06:30	EST	2230	P
USGS	03335500	2015-10-20 06:45	EST	2220	P
USGS	03335500	2015-10-20 07:00	EST	2170	P
USGS	03335500	2015-10-20 07:15	EST	2210	P
USGS	03335500	2015-10-20 07:30	EST	2220	P
USGS	03335500	2015-10-20 07:45	EST	2140	P
USGS	03335500	2015-10-20 08:00	EST	2180	P
USGS	03335500	2015-10-20 08:15	EST	2140	P
USGS	03335500	2015-10-20 08:30	EST	2120	P
USGS	03335500	2015-10-20 08:45	EST	2130	P
USGS	03335500	2015-10-20 09:00	EST	2100	P
USGS	03335500	2015-10-20 09:15	EST	2130	P
USGS	03335500	2015-10-20 09:30	EST	2100	P
USGS	03335500	2015-10-20 09:45	EST	2130	P
USGS	03335500	2015-10-20 10:00	EST	2150	P
USGS	03335500	2015-10-20 10:15	EST	2130	P
USGS	03335500	2015-10-20 10:30	EST	2100	P
USGS	03335500	2015-10-20 10:45	EST	2100	P
USGS	03335500	2015-10-20 11:00	EST	2100	P
USGS	03335500	2015-10-20 11:15	EST	2080	P
USGS	03335500	2015-10-20 11:30	EST	2130	P
USGS	03335500	2015-10-20 11:45	EST	2090	P
USGS	03335500	2015-10-20 12:00	EST	2120	P
USGS	03335500	2015-10-20 12:15	EST	2120	P
USGS	03335500	2015-10-20 12:30	EST	2100	P
USGS	03335500	2015-10-20 12:45	EST	2090	P
USGS	03335500	2015-10-20 13:00	EST	2090	P
USGS	03335500	2015-10-20 13:15	EST	2080	P
USGS	03335500	2015-10-20 13:30	EST	2090	P
USGS	03335500	2015-10-20 13:45	EST	2100	P
USGS	03335500	2015-10-20 14:00	EST	2090	P
USGS	03335500	2015-10-20 14:15	EST	2080	P
USGS	03335500	2015-10-20 14:30	EST	2090	P
USGS	03335500	2015-10-20 14:45	EST	2090	P
USGS	03335500	2015-10-20 15:00	EST	2090	P
USGS	03335500	2015-10-20 15:15	EST	2070	P
USGS	03335500	2015-10-20 15:30	EST	2080	P
USGS	03335500	2015-10-20 15:45	EST	2090	P
USGS	03335500	2015-10-20 16:00	EST	2100	P
USGS	03335500	2015-10-20 16:15	EST	2100	P
USGS	03335500	2015-10-20 16:30	EST	2080	P
USGS	03335500	2015-10-20 16:45	EST	2100	P
USGS	03335500	2015-10-20 17:00	EST	2100	P
USGS	03335500	2015-10-20 17:15	EST	2090	P
USGS	03335500	2015-10-20 17:30	EST	2130	P
USGS	03335500	2015-10-20 17:45	EST	2150	P
USGS	03335500	2015-10-20 18:00	EST	2140	P
USGS	03335500	2015-10-20 18:15	EST	2160	P
USGS	03335500	2015-10-20 18:30	EST	2220	P
USGS	03335500	2015-10-20 18:45	EST	2180	P
USGS	03335500	2015-10-20 19:00	EST	2220	P
USGS	03335500	2015-10-20 19:15	EST	2210	P
USGS	03335500	2015-10-20 19:30	EST	2220	P
USGS	03335500	2015-10-20 19:45	EST	2210	P
USGS	03335500	2015-10-20 20:00	EST	2210	P
USGS	03335500	2015-10-20 20:15	EST	2220	P
USGS	03335500	2015-10-20 20:30	EST	2150	P
USGS	03335500	2015-10-20 20:45	EST	2160	P
USGS	03335500	2015-10-20 21:00	EST	2130	P
USGS	03335500	2015-10-20 21:15	EST	2130	P
USGS	03335500	2015-10-20 21:30	EST	2210	P
USGS	03335500	2015-10-20 21:45	EST	2190	P
USGS	03335500	2015-10-20 22:00	EST	2210	P
USGS	03335500	2015-10-20 22:15	EST	2210	P
USGS	03335500	2015-10-20 22:30	EST	2190	P
USGS	03335500	2015-10-20 22:45	EST	2210	P
USGS	03335500	2015-10-20 23:00	EST	2190	P
USGS	03335500	2015-10-20 23:15	EST	2210	P
USGS	03335500	2015-10-20 23:30	EST	2190	P
USGS	03335500	2015-10-20 23:45	EST	2190	P
USGS	03335500	2015-10-21 00:00	EST	2190	P
USGS	03335500	2015-10-21 00:15	EST	2210	P
USGS	03335500	2015-10-21 00:30	EST	2190	P
USGS	03335500	2015-10-21 00:45	EST	2190	P
USGS	03335500	2015-10-21 01:00	EST	2180	P
USGS	03335500	2015-10-21 01:15	EST	2190	P
USGS	03335500	2015-10-21 01:30	EST	2190	P
USGS	03335500	2015-10-21 01:45	EST	2180	P
USGS	03335500	2015-10-21 02:00	EST	2190	P
USGS	03335500	2015-10-21 02:15	EST	2190	P
USGS	03335500	2015-10-21 02:30	EST	2130	P
USGS	03335500	2015-10-21 02:45	EST	2150	P
USGS	03335500	2015-10-21 03:00	EST	2180	P
USGS	03335500	2015-10-21 03:15	EST	2190	P
USGS	03335500	2015-10-21 03:30	EST	2180	P
USGS	03335500	2015-10-21 03:45	EST	2190	P
USGS	03335500	2015-10-21 04:00	EST	2190	P
USGS	03335500	2015-10-21 04:15	EST	2190	P
USGS	03335500	2015-10-21 04:30	EST	2190	P
USGS	03335500	2015-10-21 04:45	EST	2190	P
USGS	03335500	2015-10-21 05:00	EST	2130	P
USGS	03335500	2015-10-21 05:15	EST	2190	P
USGS	03335500	2015-10-21 05:30	EST	2210	P
USGS	03335500	2015-10-21 05:45	EST	2190	P
USGS	03335500	2015-10-21 06:00	EST	2190	P
USGS	03335500	2015-10-21 06:15	EST	2140	P
USGS	03335500	2015-10-21 06:30	EST	2210	P
USGS	03335500	2015-10-21 06:45	EST	2180	P
USGS	03335500	2015-10-21 07:00	EST	2210	P
USGS	03335500	2015-10-21 07:15	EST	2210	P
USGS	03335500	2015-10-21 07:30	EST	2190	P
USGS	03335500	2015-10-21 07:45	EST	2190	P
USGS	03335500	2015-10-21 08:00	EST	2160	P
USGS	03335500	2015-10-21 08:15	EST	2160	P
USGS	03335500	2015-10-21 08:30	EST	2130	P
USGS	03335500	2015-10-21 08:45	EST	2140	P
USGS	03335500	2015-10-21 09:00	EST	2140	P
USGS	03335500	2015-10-21 09:15	EST	2100	P
USGS	03335500	2015-10-21 09:30	EST	2130	P
USGS	03335500	2015-10-21 09:45	EST	2090	P
USGS	03335500	2015-10-21 10:00	EST	2130	P
USGS	03335500	2015-10-21 10:15	EST	2100	P
USGS	03335500	2015-10-21 10:30	EST	2100	P
USGS	03335500	2015-10-21 10:45	EST	2100	P
USGS	03335500	2015-10-21 11:00	EST	2120	P
USGS	03335500	2015-10-21 11:15	EST	2090	P
USGS	03335500	2015-10-21 11:30	EST	2100	P
USGS	03335500	2015-10-21 11:45	EST	2120	P
USGS	03335500	2015-10-21 12:00	EST	2120	P
USGS	03335500	2015-10-21 12:15	EST	2090	P
USGS	03335500	2015-10-21 12:30	EST	2090	P
USGS	03335500	2015-10-21 12:45	EST	2090	P
USGS	03335500	2015-10-21 13:00	EST	2070	P
USGS	03335500	2015-10-21 13:15	EST	2080	P
USGS	03335500	2015-10-21 13:30	EST	2070	P
USGS	03335500	2015-10-21 13:45	EST	2090	P
USGS	03335500	2015-10-21 14:00	EST	2080	P
USGS	03335500	2015-10-21 14:15	EST	2090	P
USGS	03335500	2015-10-21 14:30	EST	2080	P
USGS	03335500	2015-10-21 14:45	EST	2060	P
USGS	03335500	2015-10-21 15:00	EST	2100	P
USGS	03335500	2015-10-21 15:15	EST	2080	P
USGS	03335500	2015-10-21 15:30	EST	2070	P
USGS	03335500	2015-10-21 15:45	EST	2050	P
USGS	03335500	2015-10-21 16:00	EST	2080	P
USGS	03335500	2015-10-21 16:15	EST	2080	P
USGS	03335500	2015-10-21 16:30	EST	2100	P
USGS	03335500	2015-10-21 16:45	EST	2070	P
USGS	03335500	2015-10-21 17:00	EST	2100	P
USGS	03335500	2015-10-21 17:15	EST	2080	P
USGS	03335500	2015-10-21 17:30	EST	2060	P
USGS	03335500	2015-10-21 17:45	EST	2090	P
USGS	03335500	2015-10-21 18:00	EST	2080	P
USGS	03335500	2015-10-21 18:15	EST	2080	P
USGS	03335500	2015-10-21 18:30	EST	2140	P
USGS	03335500	2015-10-21 18:45	EST	2190	P
USGS	03335500	2015-10-21 19:00	EST	2150	P
USGS	03335500	2015-10-21 19:15	EST	2140	P
USGS	03335500	2015-10-21 19:30	EST	2140	P
USGS	03335500	2015-10-21 19:45	EST	2160	P
USGS	03335500	2015-10-21 20:00	EST	2170	P
USGS	03335500	2015-10-21 20:15	EST	2130	P
USGS	03335500	2015-10-21 20:30	EST	2170	P
USGS	03335500	2015-10-21 20:45	EST	2170	P
USGS	03335500	2015-10-21 21:00	EST	2160	P
USGS	03335500	2015-10-21 21:15	EST	2160	P
USGS	03335500	2015-10-21 21:30	EST	2160	P
USGS	03335500	2015-10-21 21:45	EST	2170	P
USGS	03335500	2015-10-21 22:00	EST	2170	P
USGS	03335500	2015-10-21 22:15	EST	2170	P
USGS	03335500	2015-10-21 22:30	EST	2170	P
USGS	03335500	2015-10-21 22:45	EST	2170	P
USGS	03335500	2015-10-21 23:00	EST	2160	P
USGS	03335500	2015-10-21 23:15	EST	2170	P
USGS	03335500	2015-10-21 23:30	EST	2150	P
USGS	03335500	2015-10-21 23:45	EST	2150	P
USGS	03335500	2015-10-22 00:00	EST	2150	P
USGS	03335500	2015-10-22 00:15	EST	2140	P
USGS	03335500	2015-10-22 00:30	EST	2150	P
USGS	03335500	2015-10-22 00:45	EST	2160	P
USGS	03335500	2015-10-22 01:00	EST	2150	P
USGS	03335500	2015-10-22 01:15	EST	2150	P
USGS	03335500	2015-10-22 01:30	EST	2160	P
USGS	03335500	2015-10-22 01:45	EST	2150	P
USGS	03335500	2015-10-22 02:00	EST	2150	P
USGS	03335500	2015-10-22 02:15	EST	2140	P
USGS	03335500	2015-10-22 02:30	EST	2160	P
USGS	03335500	2015-10-22 02:45	EST	2170	P
USGS	03335500	2015-10-22 03:00	EST	2160	P
USGS	03335500	2015-10-22 03:15	EST	2150	P
USGS	03335500	2015-10-22 03:30	EST	2160	P
USGS	03335500	2015-10-22 03:45	EST	2160	P
USGS	03335500	2015-10-22 04:00	EST	2150	P
USGS	03335500	2015-10-22 04:15	EST	2160	P
USGS	03335500	2015-10-22 04:30	EST	2150	P
USGS	03335500	2015-10-22 04:45	EST	2150	P
USGS	03335500	2015-10-22 05:00	EST	2150	P
USGS	03335500	2015-10-22 05:15	EST	2140	P
USGS	03335500	2015-10-22 05:30	EST	2160	P
USGS	03335500	2015-10-22 05:45	EST	2160	P
USGS	03335500	2015-10-22 06:00	EST	2150	P
USGS	03335500	2015-10-22 06:15	EST	2160	P
USGS	03335500	2015-10-22 06:30	EST	2150	P
USGS	03335500	2015-10-22 06:45	EST	2150	P
USGS	03335500	2015-10-22 07:00	EST	2150	P
USGS	03335500	2015-10-22 07:15	EST	2160	P
USGS	03335500	2015-10-22 07:30	EST	2150	P
USGS	03335500	2015-10-22 07:45	EST	2150	P
USGS	03335500	2015-10-22 08:00	EST	2150	P
USGS	03335500	2015-10-22 08:15	EST	2150	P
USGS	03335500	2015-10-22 08:30	EST	2150	P
USGS	03335500	2015-10-22 08:45	EST	2150	P
USGS	03335500	2015-10-22 09:00	EST	2150	P
USGS	03335500	2015-10-22 09:15	EST	2070	P
USGS	03335500	2015-10-22 09:30	EST	2080	P
USGS	03335500	2015-10-22 09:45	EST	2100	P
USGS	03335500	2015-10-22 10:00	EST	2050	P
USGS	03335500	2015-10-22 10:15	EST	2060	P
USGS	03335500	2015-10-22 10:30	EST	2140	P
USGS	03335500	2015-10-22 10:45	EST	2090	P
USGS	03335500	2015-10-22 11:00	EST	2140	P
USGS	03335500	2015-10-22 11:15	EST	2130	P
USGS	03335500	2015-10-22 11:30	EST	2140	P
USGS	03335500	2015-10-22 11:45	EST	2100	P
USGS	03335500	2015-10-22 12:00	EST	2140	P
USGS	03335500	2015-10-22 12:15	EST	2130	P
USGS	03335500	2015-10-22 12:30	EST	2140	P
USGS	03335500	2015-10-22 12:45	EST	2130	P
USGS	03335500	2015-10-22 13:00	EST	2130	P
USGS	03335500	2015-10-22 13:15	EST	2130	P
USGS	03335500	2015-10-22 13:30	EST	2140	P
USGS	03335500	2015-10-22 13:45	EST	2130	P
USGS	03335500	2015-10-22 14:00	EST	2130	P
USGS	03335500	2015-10-22 14:15	EST	2130	P
USGS	03335500	2015-10-22 14:30	EST	2130	P
USGS	03335500	2015-10-22 14:45	EST	2130	P
USGS	03335500	2015-10-22 15:00	EST	2120	P
USGS	03335500	2015-10-22 15:15	EST	2050	P
USGS	03335500	2015-10-22 15:30	EST	2100	P
USGS	03335500	2015-10-22 15:45	EST	2060	P
USGS	03335500	2015-10-22 16:00	EST	2100	P
USGS	03335500	2015-10-22 16:15	EST	2050	P
USGS	03335500	2015-10-22 16:30	EST	2080	P
USGS	03335500	2015-10-22 16:45	EST	2020	P
USGS	03335500	2015-10-22 17:00	EST	2010	P
USGS	03335500	2015-10-22 17:15	EST	2030	P
USGS	03335500	2015-10-22 17:30	EST	2050	P
USGS	03335500	2015-10-22 17:45	EST	2100	P
USGS	03335500	2015-10-22 18:00	EST	2030	P
USGS	03335500	2015-10-22 18:15	EST	2100	P
USGS	03335500	2015-10-22 18:30	EST	2050	P
USGS	03335500	2015-10-22 18:45	EST	2120	P
USGS	03335500	2015-10-22 19:00	EST	2120	P
USGS	03335500	2015-10-22 19:15	EST	2130	P
USGS	03335500	2015-10-22 19:30	EST	2100	P
USGS	03335500	2015-10-22 19:45	EST	2100	P
USGS	03335500	2015-10-22 20:00	EST	2120	P
USGS	03335500	2015-10-22 20:15	EST	2120	P
USGS	03335500	2015-10-22 20:30	EST	2100	P
USGS	03335500	2015-10-22 20:45	EST	2120	P
USGS	03335500	2015-10-22 21:00	EST	2100	P
USGS	03335500	2015-10-22 21:15	EST	2120	P
USGS	03335500	2015-10-22 21:30	EST	2120	P
USGS	03335500	2015-10-22 21:45	EST	2120	P
USGS	03335500	2015-10-22 22:00	EST	2120	P
USGS	03335500	2015-10-22 22:15	EST	2120	P
USGS	03335500	2015-10-22 22:30	EST	2120	P
USGS	03335500	2015-10-22 22:45	EST	2120	P
USGS	03335500	2015-10-22 23:00	EST	2120	P
USGS	03335500	2015-10-22 23:15	EST	2120	P
USGS	03335500	2015-10-22 23:30	EST	2120	P
USGS	03335500	2015-10-22 23:45	EST	2120	P
USGS	03335500	2015-10-23 00:00	EST	2100	P
USGS	03335500	2015-10-23 00:15	EST	2120	P
USGS	03335500	2015-10-23 00:30	EST	2100	P
USGS	03335500	2015-10-23 00:45	EST	2100	P
USGS	03335500	2015-10-23 01:00	EST	2090	P
USGS	03335500	2015-10-23 01:15	EST	2090	P
USGS	03335500	2015-10-23 01:30	EST	2070	P
USGS	03335500	2015-10-23 01:45	EST	2090	P
USGS	03335500	2015-10-23 02:00	EST	2090	P
USGS	03335500	2015-10-23 02:15	EST	2090	P
USGS	03335500	2015-10-23 02:30	EST	2080	P
USGS	03335500	2015-10-23 02:45	EST	2080	P
USGS	03335500	2015-10-23 03:00	EST	2080	P
USGS	03335500	2015-10-23 03:15	EST	2080	P
USGS	03335500	2015-10-23 03:30	EST	2070	P
USGS	03335500	2015-10-23 03:45	EST	2070	P
USGS	03335500	2015-10-23 04:00	EST	2080	P
USGS	03335500	2015-10-23 04:15	EST	2070	P
USGS	03335500	2015-10-23 04:30	EST	2070	P
USGS	03335500	2015-10-23 04:45	EST	2070	P
USGS	03335500	2015-10-23 05:00	EST	2070	P
USGS	03335500	2015-10-23 05:15	EST	2060	P
USGS	03335500	2015-10-23 05:30	EST	2060	P
USGS	03335500	2015-10-23 05:45	EST	2060	P
USGS	03335500	2015-10-23 06:00	EST	2050	P
USGS	03335500	2015-10-23 06:15	EST	2060	P
USGS	03335500	2015-10-23 06:30	EST	2060	P
USGS	03335500	2015-10-23 06:45	EST	2050	P
USGS	03335500	2015-10-23 07:00	EST	2060	P
USGS	03335500	2015-10-23 07:15	EST	2050	P
USGS	03335500	2015-10-23 07:30	EST	2050	P
USGS	03335500	2015-10-23 07:45	EST	2050	P
USGS	03335500	2015-10-23 08:00	EST	2050	P
USGS	03335500	2015-10-23 08:15	EST	2040	P
USGS	03335500	2015-10-23 08:30	EST	2040	P
USGS	03335500	2015-10-23 08:45	EST	2040	P
USGS	03335500	2015-10-23 09:00	EST	2040	P
USGS	03335500	2015-10-23 09:15	EST	2040	P
USGS	03335500	2015-10-23 09:30	EST	2040	P
USGS	03335500	2015-10-23 09:45	EST	2040	P
USGS	03335500	2015-10-23 10:00	EST	2040	P
USGS	03335500	2015-10-23 10:15	EST	2040	P
USGS	03335500	2015-10-23 10:30	EST	2030	P
USGS	03335500	2015-10-23 10:45	EST	2040	P
USGS	03335500	2015-10-23 11:00	EST	2040	P
USGS	03335500	2015-10-23 11:15	EST	2040	P
USGS	03335500	2015-10-23 11:30	EST	2030	P
USGS	03335500	2015-10-23 11:45	EST	2030	P
USGS	03335500	2015-10-23 12:00	EST	2030	P
USGS	03335500	2015-10-23 12:15	EST	2030	P
USGS	03335500	2015-10-23 12:30	EST	2030	P
USGS	03335500	2015-10-23 12:45	EST	2030	P
USGS	03335500	2015-10-23 13:00	EST	2030	P
USGS	03335500	2015-10-23 13:15	EST	2030	P
USGS	03335500	2015-10-23 13:30	EST	2030	P
USGS	03335500	2015-10-23 13:45	EST	2020	P
USGS	03335500	2015-10-23 14:00	EST	2030	P
USGS	03335500	2015-10-23 14:15	EST	2030	P
USGS	03335500	2015-10-23 14:30	EST	2020	P
USGS	03335500	2015-10-23 14:45	EST	2020	P
USGS	03335500	2015-10-23 15:00	EST	2020	P
USGS	03335500	2015-10-23 15:15	EST	1960	P
USGS	03335500	2015-10-23 15:30	EST	2010	P
